timestamp,frame_id,packet_type,throttle,brake,steering,speed,gear,rpm,drs,position_x,position_y,position_z
2025-12-28T17:57:30.303439,1849974247,0,,,,,,,,0.0,0.0,3973071616.0
2025-12-28T17:57:30.305924,1849974247,6,69,0,0.0,1,-128,17407,0,,,
2025-12-28T17:57:30.402965,1883528685,0,,,,,,,,0.0,0.0,-16578375581696.0
2025-12-28T17:57:30.405460,1883528685,6,69,0,0.0,1,-128,17663,0,,,
2025-12-28T17:57:30.505373,1917083123,0,,,,,,,,0.0,-3.296550540835109e+35,0.0
2025-12-28T17:57:30.507883,1917083123,6,69,0,0.0,1,-128,17663,0,,,
2025-12-28T17:57:30.607883,1950637561,0,,,,,,,,0.0,-4.789234897119174e+27,22245921521664.0
2025-12-28T17:57:30.613224,1950637561,6,69,0,0.0,1,-128,17919,0,,,
2025-12-28T17:57:30.710187,1984192000,0,,,,,,,,0.0,-6.0215374419710706e+19,-0.0
2025-12-28T17:57:30.712702,1984192000,6,69,0,0.0,1,-128,18175,0,,,
2025-12-28T17:57:30.817388,2017746438,0,,,,,,,,0.0,-596899725312.0,-0.0
2025-12-28T17:57:30.819888,2017746438,6,69,0,0.0,1,-128,18175,0,,,
2025-12-28T17:57:30.914987,2051300876,0,,,,,,,,0.0,-3958.87,-0.0
2025-12-28T17:57:30.917507,2051300876,6,69,0,0.0,1,-128,18431,0,,,
2025-12-28T17:57:31.017789,2084855315,0,,,,,,,,0.0,-0.0,-489688615878656.0
2025-12-28T17:57:31.020434,2084855315,6,69,0,0.0,1,-128,18687,0,,,
2025-12-28T17:57:31.120250,2118409753,0,,,,,,,,0.0,-0.0,-1.1395412694734462e+28
2025-12-28T17:57:31.122847,2118409753,6,69,0,0.0,1,-128,18687,0,,,
2025-12-28T17:57:31.222286,2151964192,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:31.224693,2151964192,6,69,0,0.0,1,-128,18943,0,,,
2025-12-28T17:57:31.324866,2185518630,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:31.327361,2185518630,6,69,0,0.0,1,-128,18943,0,,,
2025-12-28T17:57:31.427194,2219073069,0,,,,,,,,0.0,3.0521357365598463e+38,0.0
2025-12-28T17:57:31.429739,2219073069,6,69,0,0.0,1,-128,19199,0,,,
2025-12-28T17:57:31.529374,2252627507,0,,,,,,,,0.0,2.4025152521949967e+22,0.0
2025-12-28T17:57:31.531825,2252627507,6,69,0,0.0,1,-128,19199,0,,,
2025-12-28T17:57:31.629459,2286181945,0,,,,,,,,0.0,2094239.88,0.0
2025-12-28T17:57:31.726208,2286181945,6,69,0,0.0,1,-128,19455,0,,,
2025-12-28T17:57:31.738983,2319736383,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:57:31.741452,2319736383,6,69,0,0.0,1,-128,19455,0,,,
2025-12-28T17:57:31.840332,2353290822,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:57:31.843105,2353290822,6,69,0,0.0,1,-128,19711,0,,,
2025-12-28T17:57:32.038772,2386845261,0,,,,,,,,0.0,-6.162364879173644e+21,0.0
2025-12-28T17:57:32.041322,2386845261,6,69,0,0.0,1,-128,19711,0,,,
2025-12-28T17:57:32.141201,2420399699,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:32.143711,2420399699,6,69,0,0.0,1,-128,19967,0,,,
2025-12-28T17:57:32.156099,2453954138,0,,,,,,,,0.0,5.312756371623127e+26,0.0
2025-12-28T17:57:32.158565,2453954138,6,69,0,0.0,1,-128,19967,0,,,
2025-12-28T17:57:32.243598,2487508576,0,,,,,,,,0.0,-3.3388724519011226e+32,0.0
2025-12-28T17:57:32.246098,2487508576,6,69,0,0.0,1,-128,19967,0,,,
2025-12-28T17:57:32.348862,2521063014,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:57:32.351386,2521063014,6,69,0,0.0,1,-128,20223,0,,,
2025-12-28T17:57:32.448417,2554617453,0,,,,,,,,0.0,-47239393280.0,0.0
2025-12-28T17:57:32.450844,2554617453,6,69,0,0.0,1,-128,20223,0,,,
2025-12-28T17:57:32.551248,2588171891,0,,,,,,,,0.0,6.986736258043085e+16,-1.3646557364491367e+33
2025-12-28T17:57:32.553978,2588171891,6,69,0,0.0,1,-128,20223,0,,,
2025-12-28T17:57:32.654589,2621726330,0,,,,,,,,0.0,-0.0,-2.8556247187995513e+21
2025-12-28T17:57:32.657383,2621726330,6,69,0,0.0,1,-128,20479,0,,,
2025-12-28T17:57:32.755656,2655280768,0,,,,,,,,0.0,-6.779746476785402e+18,-7977665024.0
2025-12-28T17:57:32.758132,2655280768,6,69,0,0.0,1,-128,20479,0,,,
2025-12-28T17:57:32.862908,2688835205,0,,,,,,,,0.0,0.0,-1.35
2025-12-28T17:57:32.865330,2688835205,6,69,0,0.0,1,-128,20479,0,,,
2025-12-28T17:57:32.960410,2722389644,0,,,,,,,,0.0,0.0,-0.0
2025-12-28T17:57:32.962944,2722389644,6,69,0,0.0,1,-128,20735,0,,,
2025-12-28T17:57:33.062882,2755944082,0,,,,,,,,0.0,3.42,-0.0
2025-12-28T17:57:33.065304,2755944082,6,69,0,0.0,1,-128,20735,0,,,
2025-12-28T17:57:33.165202,2789498521,0,,,,,,,,0.0,2.634341727422382e+17,-0.0
2025-12-28T17:57:33.167705,2789498521,6,69,0,0.0,1,-128,20735,0,,,
2025-12-28T17:57:33.180107,2823052959,0,,,,,,,,0.0,1.8469351094735206e+34,2784598949888.0
2025-12-28T17:57:33.182612,2823052959,6,69,0,0.0,1,-128,20735,0,,,
2025-12-28T17:57:33.273053,2856607397,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:33.275510,2856607397,6,69,0,0.0,1,-128,20991,0,,,
2025-12-28T17:57:33.372776,2890161836,0,,,,,,,,0.0,-0.0,-7.998044629673767e+33
2025-12-28T17:57:33.375298,2890161836,6,69,0,0.0,1,-128,20991,0,,,
2025-12-28T17:57:33.475034,2923716274,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:33.477523,2923716274,6,69,0,0.0,1,-128,20991,0,,,
2025-12-28T17:57:33.577402,2957270713,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:33.671617,2957270713,6,69,0,0.0,1,-128,20991,0,,,
2025-12-28T17:57:33.688024,2990825151,6,69,0,0.0,1,-128,21247,0,,,
2025-12-28T17:57:33.787008,3024379589,0,,,,,,,,0.0,-6787694080.0,-0.0
2025-12-28T17:57:33.789509,3024379589,6,69,0,0.0,1,-128,21247,0,,,
2025-12-28T17:57:33.980798,3057934027,0,,,,,,,,0.0,-9.761375583270339e+17,581.71
2025-12-28T17:57:33.983541,3057934027,6,69,0,0.0,1,-128,21247,0,,,
2025-12-28T17:57:33.995949,3091488467,0,,,,,,,,0.0,-6.707119856926152e+27,-0.0
2025-12-28T17:57:33.998442,3091488467,6,69,0,0.0,1,-128,21247,0,,,
2025-12-28T17:57:34.089422,3141820121,0,,,,,,,,0.0,-5.1896192635544956e+36,-3932496068608.0
2025-12-28T17:57:34.091934,3141820121,6,69,0,0.0,1,-128,21247,0,,,
2025-12-28T17:57:34.191834,3175374560,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:57:34.194312,3175374560,6,69,0,0.0,1,-128,21503,0,,,
2025-12-28T17:57:34.297039,3225706214,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:57:34.299525,3225706214,6,69,0,0.0,1,-128,21503,0,,,
2025-12-28T17:57:34.398074,3259260652,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:57:34.400717,3259260652,6,69,0,0.0,59905,106,20735,127,,,
2025-12-28T17:57:34.500696,3292815091,0,,,,,,,,0.0,0.0,0.0
2025-12-28T17:57:34.503634,3292815091,6,69,0,0.0,61441,116,17151,240,,,
2025-12-28T17:57:34.603128,3326369529,0,,,,,,,,0.0,0.0,15048.44
2025-12-28T17:57:34.606004,3326369529,6,69,0,0.0,1,0,13567,0,,,
2025-12-28T17:57:34.709793,3359923967,0,,,,,,,,0.0,0.0,36292014080.0
2025-12-28T17:57:34.710060,3359923967,6,69,0,0.0,1,0,10495,0,,,
2025-12-28T17:57:34.812939,3393478406,0,,,,,,,,0.0,0.0,2.649999769434325e+18
2025-12-28T17:57:34.815356,3393478406,6,69,0,0.0,1,0,6655,0,,,
2025-12-28T17:57:34.908604,3427032844,0,,,,,,,,0.0,0.0,1.7029946218583932e+24
2025-12-28T17:57:34.911109,3427032844,6,69,0,0.0,1,0,3327,0,,,
2025-12-28T17:57:35.010988,3460587284,0,,,,,,,,0.0,0.0,1.278431852633584e+28
2025-12-28T17:57:35.013501,3460587284,6,69,0,0.0,0,0,64767,0,,,
2025-12-28T17:57:35.113495,3494141721,0,,,,,,,,0.0,0.04,1.156114178526753e+29
2025-12-28T17:57:35.115954,3494141721,6,69,0,0.0,0,0,61951,0,,,
2025-12-28T17:57:35.215809,3527696159,0,,,,,,,,0.0,38.84,7.181595024985159e+28
2025-12-28T17:57:35.218317,3527696159,6,69,0,0.0,0,0,58879,0,,,
2025-12-28T17:57:35.321082,3561250598,0,,,,,,,,0.0,28868.5,2.9425110417242347e+28
2025-12-28T17:57:35.323596,3561250598,6,69,0,0.0,0,0,56063,0,,,
2025-12-28T17:57:35.420822,3594805036,0,,,,,,,,0.0,3652607.75,2.5481709501342446e+27
2025-12-28T17:57:35.423313,3594805036,6,69,0,0.0,0,0,54015,0,,,
2025-12-28T17:57:35.523015,3628359474,0,,,,,,,,0.0,649756608.0,1.7565066952727044e+25
2025-12-28T17:57:35.525486,3628359474,6,69,0,0.0,0,0,52223,0,,,
2025-12-28T17:57:35.625433,3661913914,0,,,,,,,,0.0,129922752512.0,2.944544352792308e+21
2025-12-28T17:57:35.627916,3661913914,6,69,0,0.0,0,0,49919,0,,,
2025-12-28T17:57:35.725434,3695468352,0,,,,,,,,0.0,6664178106368.0,1.2788807148712755e+17
2025-12-28T17:57:35.925914,3729022790,0,,,,,,,,0.0,207532802965504.0,871589150720.0
2025-12-28T17:57:35.928486,3729022790,6,69,0,0.0,0,0,47103,0,,,
2025-12-28T17:57:35.940773,3762577228,0,,,,,,,,0.0,4150381248512000.0,1112728.38
2025-12-28T17:57:35.943376,3762577228,6,69,0,0.0,0,0,46335,0,,,
2025-12-28T17:57:36.032648,3796131666,0,,,,,,,,0.0,6.038517430249062e+16,42.94
2025-12-28T17:57:36.035158,3796131666,6,69,0,0.0,45312,48,45567,192,,,
2025-12-28T17:57:36.235714,3829686106,0,,,,,,,,0.0,8.231910928568812e+17,0.17
2025-12-28T17:57:36.238239,3829686106,6,69,0,0.0,0,-128,45823,0,,,
2025-12-28T17:57:36.250544,3863240544,0,,,,,,,,0.0,5.644980108176392e+18,0.0
2025-12-28T17:57:36.253061,3863240544,6,69,0,0.0,0,-128,46079,0,,,
2025-12-28T17:57:36.342190,3896794983,0,,,,,,,,0.0,3.303277516783249e+19,0.0
2025-12-28T17:57:36.345026,3896794983,6,69,0,0.0,0,-128,47103,0,,,
2025-12-28T17:57:36.442025,3930349421,0,,,,,,,,0.0,1.0930235416018892e+20,0.01
2025-12-28T17:57:36.444528,3930349421,6,69,0,0.0,0,-128,47615,0,,,
2025-12-28T17:57:36.544425,3963903859,0,,,,,,,,0.0,2.8682073187615873e+20,11.53
2025-12-28T17:57:36.546980,3963903859,6,69,0,0.0,0,-128,48383,0,,,
2025-12-28T17:57:36.646883,3997458298,0,,,,,,,,0.0,6.321251733289786e+20,504.85
2025-12-28T17:57:36.649338,3997458298,6,69,0,0.0,0,-128,49151,0,,,
2025-12-28T17:57:36.749288,4031012736,0,,,,,,,,0.0,1.0655335870686057e+21,2.24
2025-12-28T17:57:36.751728,4031012736,6,69,0,0.0,0,-128,49919,0,,,
2025-12-28T17:57:36.856463,4064567173,0,,,,,,,,0.0,1.2711318468885794e+21,0.0
2025-12-28T17:57:36.858939,4064567173,6,69,0,0.0,0,-128,50431,0,,,
2025-12-28T17:57:36.954005,4098121612,0,,,,,,,,0.0,1.1637841165393204e+21,0.0
2025-12-28T17:57:36.956474,4098121612,6,69,0,0.0,0,-128,51199,0,,,
2025-12-28T17:57:37.056415,4131676050,0,,,,,,,,0.0,8.729416526037338e+20,0.0
2025-12-28T17:57:37.058891,4131676050,6,69,0,0.0,0,-128,52223,0,,,
2025-12-28T17:57:37.158852,4165230490,0,,,,,,,,0.0,5.712995919460848e+20,0.0
2025-12-28T17:57:37.161366,4165230490,6,69,0,0.0,0,-128,52991,0,,,
2025-12-28T17:57:37.261261,4198784928,0,,,,,,,,0.0,5.3494653575395017e+20,-3.9459191263271503e+31
2025-12-28T17:57:37.263751,4198784928,6,69,0,0.0,0,-128,53759,0,,,
2025-12-28T17:57:37.366223,4232339366,0,,,,,,,,0.0,6.395290911163757e+20,-7.600464783054724e+22
2025-12-28T17:57:37.368993,4232339366,6,69,0,0.0,0,-128,54271,0,,,
2025-12-28T17:57:37.464485,4265893804,0,,,,,,,,0.0,1.09077175938039e+21,-875293061414912.0
2025-12-28T17:57:37.466972,4265893804,6,69,0,0.0,0,-128,54783,0,,,
2025-12-28T17:57:37.479367,4480946,0,,,,,,,,0.0,2.7974196342654616e+21,-760.68
2025-12-28T17:57:37.563021,4480946,6,70,0,0.0,0,-128,55295,0,,,
2025-12-28T17:57:37.575356,38035385,0,,,,,,,,0.0,1.1001464101434779e+22,-0.0
2025-12-28T17:57:37.577830,38035385,6,70,0,0.0,0,-128,55295,0,,,
2025-12-28T17:57:37.777583,71589824,0,,,,,,,,0.0,1.031772422830767e+23,-0.0
2025-12-28T17:57:37.881198,105144261,0,,,,,,,,0.0,6.396407786982847e+23,-0.0
2025-12-28T17:57:37.883673,105144261,6,70,0,0.0,0,-128,55551,0,,,
2025-12-28T17:57:37.896084,138698700,0,,,,,,,,0.0,1.0412521793900884e+25,4.061972317786405e+30
2025-12-28T17:57:37.898578,138698700,6,70,0,0.0,0,-128,55807,0,,,
2025-12-28T17:57:37.982559,172253138,0,,,,,,,,0.0,2.6536864369163277e+26,1.1894464390679757e+17
2025-12-28T17:57:37.985448,172253138,6,70,0,0.0,61696,112,55807,255,,,
2025-12-28T17:57:38.179986,205807577,0,,,,,,,,0.0,1.0556339076283321e+28,11073987.0
2025-12-28T17:57:38.182864,205807577,6,70,0,0.0,33280,2,55551,64,,,
2025-12-28T17:57:38.196787,239362016,0,,,,,,,,0.0,1.0632743613095949e+30,0.0
2025-12-28T17:57:38.199647,239362016,6,70,0,0.0,35840,11,55039,64,,,
2025-12-28T17:57:38.290709,272916454,0,,,,,,,,0.0,5.756915875122405e+31,-7.392108261734693e+33
2025-12-28T17:57:38.293203,272916454,6,70,0,0.0,51968,74,54783,191,,,
2025-12-28T17:57:38.390292,306470892,0,,,,,,,,0.0,5.132400058189034e+33,-0.0
2025-12-28T17:57:38.392723,306470892,6,70,0,0.0,0,-128,54783,0,,,
2025-12-28T17:57:38.492649,340025331,0,,,,,,,,0.0,1.9898259181195258e+36,-0.0
2025-12-28T17:57:38.495153,340025331,6,70,0,0.0,0,-128,55039,0,,,
2025-12-28T17:57:38.594993,373579769,0,,,,,,,,0.0,nan,0.0
2025-12-28T17:57:38.597514,373579769,6,70,0,0.0,0,-128,55039,0,,,
2025-12-28T17:57:38.697446,407134208,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:38.699930,407134208,6,70,0,0.0,0,-128,55039,0,,,
2025-12-28T17:57:38.806929,440688646,6,70,0,0.0,0,-128,55551,0,,,
2025-12-28T17:57:38.902287,474243084,0,,,,,,,,0.0,-0.0,-8.969654159775608e+36
2025-12-28T17:57:38.904761,474243084,6,70,0,0.0,0,-128,56063,0,,,
2025-12-28T17:57:39.004723,507797523,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:39.007207,507797523,6,70,0,0.0,0,-128,56575,0,,,
2025-12-28T17:57:39.107090,541351962,0,,,,,,,,0.0,-0.0,-1.5171050714760695e+38
2025-12-28T17:57:39.109595,541351962,6,70,0,0.0,0,-128,56575,0,,,
2025-12-28T17:57:39.209467,574906400,0,,,,,,,,0.0,-0.0,-3.1351951443781546e+32
2025-12-28T17:57:39.211949,574906400,6,70,0,0.0,0,-128,56319,0,,,
2025-12-28T17:57:39.314745,608460838,0,,,,,,,,0.0,-0.0,-7.652011082933815e+27
2025-12-28T17:57:39.317181,608460838,6,70,0,0.0,0,-128,56319,0,,,
2025-12-28T17:57:39.414438,642015277,0,,,,,,,,0.0,-0.0,-1.7513358386202877e+36
2025-12-28T17:57:39.416887,642015277,6,70,0,0.0,0,-128,56319,0,,,
2025-12-28T17:57:39.516639,675569715,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:39.519157,675569715,6,70,0,0.0,38400,22,56319,0,,,
2025-12-28T17:57:39.619047,709124154,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:39.621549,709124154,6,70,0,0.0,0,0,55551,0,,,
2025-12-28T17:57:39.721399,742678592,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:39.723897,742678592,6,70,0,0.0,0,0,54527,0,,,
2025-12-28T17:57:39.836284,776233030,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:39.838765,776233030,6,70,0,0.0,0,0,53759,0,,,
2025-12-28T17:57:39.924007,809787469,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:39.926652,809787469,6,70,0,0.0,0,0,52735,0,,,
2025-12-28T17:57:40.026419,843341907,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:40.028892,843341907,6,70,0,0.0,0,0,51967,0,,,
2025-12-28T17:57:40.141400,876896346,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:40.143962,876896346,6,70,0,0.0,0,0,51199,0,,,
2025-12-28T17:57:40.230909,910450784,0,,,,,,,,0.0,-0.0,56505100.0
2025-12-28T17:57:40.233426,910450784,6,70,0,0.0,57344,-30,50431,224,,,
2025-12-28T17:57:40.435724,944005221,0,,,,,,,,0.0,-0.0,1.4390309202316943e+35
2025-12-28T17:57:40.438237,944005221,6,70,0,0.0,38144,20,49919,192,,,
2025-12-28T17:57:40.450692,977559660,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:40.453223,977559660,6,70,0,0.0,0,-128,49919,0,,,
2025-12-28T17:57:40.538178,1011114098,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:40.540597,1011114098,6,70,0,0.0,0,-128,49663,0,,,
2025-12-28T17:57:40.640703,1044668537,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:40.643126,1044668537,6,70,0,0.0,0,-128,49663,0,,,
2025-12-28T17:57:40.742861,1078222976,0,,,,,,,,0.0,-0.0,-28348.88
2025-12-28T17:57:40.745344,1078222976,6,70,0,0.0,0,-128,49919,0,,,
2025-12-28T17:57:40.850074,1111777414,0,,,,,,,,0.0,-0.0,-23143814.0
2025-12-28T17:57:40.852823,1111777414,6,70,0,0.0,0,-128,49919,0,,,
2025-12-28T17:57:40.948924,1145331853,0,,,,,,,,0.0,-0.0,-9878360817664.0
2025-12-28T17:57:40.951683,1145331853,6,70,0,0.0,0,-128,50431,0,,,
2025-12-28T17:57:41.050484,1178886291,0,,,,,,,,0.0,-0.0,-4.4144904777563435e+29
2025-12-28T17:57:41.053159,1178886291,6,70,0,0.0,0,-128,50943,0,,,
2025-12-28T17:57:41.152907,1212440729,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:41.155603,1212440729,6,70,0,0.0,0,-128,51199,0,,,
2025-12-28T17:57:41.255339,1245995167,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:41.257975,1245995167,6,70,0,0.0,0,-128,51711,0,,,
2025-12-28T17:57:41.361205,1279549606,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:41.363837,1279549606,6,70,0,0.0,0,-128,52735,0,,,
2025-12-28T17:57:41.460126,1313104045,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:41.462780,1313104045,6,70,0,0.0,0,-128,53759,0,,,
2025-12-28T17:57:41.562612,1346658483,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:41.565258,1346658483,6,70,0,0.0,0,-128,54527,0,,,
2025-12-28T17:57:41.664472,1380212921,0,,,,,,,,0.0,-0.0,11.08
2025-12-28T17:57:41.666972,1380212921,6,70,0,0.0,0,-128,55295,0,,,
2025-12-28T17:57:41.766927,1413767360,0,,,,,,,,0.0,-0.0,13792963.0
2025-12-28T17:57:41.769360,1413767360,6,70,0,0.0,0,-128,56063,0,,,
2025-12-28T17:57:41.877878,1447321798,0,,,,,,,,0.0,-0.0,29167531851776.0
2025-12-28T17:57:41.878050,1447321798,6,70,0,0.0,0,-128,56831,0,,,
2025-12-28T17:57:41.971688,1480876236,0,,,,,,,,0.0,-0.0,2.3918059948667096e+20
2025-12-28T17:57:41.974170,1480876236,6,70,0,0.0,0,-128,57599,0,,,
2025-12-28T17:57:42.074057,1514430675,0,,,,,,,,0.0,-0.0,2.3789303373993045e+27
2025-12-28T17:57:42.076557,1514430675,6,70,0,0.0,0,-128,58367,0,,,
2025-12-28T17:57:42.088958,1547985113,0,,,,,,,,0.0,-0.0,2.147034150762507e+33
2025-12-28T17:57:42.091484,1547985113,6,70,0,0.0,0,-128,59135,0,,,
2025-12-28T17:57:42.179108,1581539551,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:42.181569,1581539551,6,70,0,0.0,0,-128,59903,0,,,
2025-12-28T17:57:42.377615,1615093990,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:42.380139,1615093990,6,70,0,0.0,0,-128,60415,0,,,
2025-12-28T17:57:42.392504,1648648428,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:42.395014,1648648428,6,70,0,0.0,0,-128,61183,0,,,
2025-12-28T17:57:42.486256,1682202867,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:42.488752,1682202867,6,70,0,0.0,0,-128,61951,0,,,
2025-12-28T17:57:42.688966,1715757305,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:42.691453,1715757305,6,70,0,0.0,0,-128,62463,0,,,
2025-12-28T17:57:42.703856,1749311744,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:42.706357,1749311744,6,70,0,0.0,0,-128,63231,0,,,
2025-12-28T17:57:42.798312,1782866181,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:42.800834,1782866181,6,70,0,0.0,0,-128,63743,0,,,
2025-12-28T17:57:42.895968,1816420620,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:42.900932,1816420620,6,70,0,0.0,0,-128,64255,0,,,
2025-12-28T17:57:42.998279,1849975059,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:43.000778,1849975059,6,70,0,0.0,0,-128,65023,0,,,
2025-12-28T17:57:43.100659,1883529497,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:43.103211,1883529497,6,70,0,0.0,0,-128,65535,0,,,
2025-12-28T17:57:43.203085,1917083935,0,,,,,,,,0.0,-0.0,-0.0
2025-12-28T17:57:43.205561,1917083935,6,70,0,0.0,1,-128,511,0,,,
2025-12-28T17:57:43.308334,1950638374,0,,,,,,,,0.0,-0.0,-1.74
2025-12-28T17:57:43.310825,1950638374,6,70,0,0.0,1,-128,1023,0,,,
2025-12-28T17:57:43.408029,1984192812,0,,,,,,,,0.0,-0.0,-27321.38
2025-12-28T17:57:43.410501,1984192812,6,70,0,0.0,1,-128,1535,0,,,
2025-12-28T17:57:43.510272,2017747250,0,,,,,,,,0.0,-0.0,-232098864.0
2025-12-28T17:57:43.512783,2017747250,6,70,0,0.0,1,-128,2047,0,,,
2025-12-28T17:57:43.613378,2051301689,0,,,,,,,,0.0,-0.0,-734854840320.0
2025-12-28T17:57:43.615604,2051301689,6,70,0,0.0,1,-128,2559,0,,,
2025-12-28T17:57:43.715121,2084856127,0,,,,,,,,0.0,-0.0,-1.7557760807796736e+16
2025-12-28T17:57:43.717610,2084856127,6,70,0,0.0,1,-128,3071,0,,,
2025-12-28T17:57:43.822292,2118410566,0,,,,,,,,0.0,-0.0,-1.1754532246488141e+21
2025-12-28T17:57:43.824859,2118410566,6,70,0,0.0,1,-128,3583,0,,,
2025-12-28T17:57:43.922454,2151965004,6,70,0,0.0,1,-128,3839,0,,,
2025-12-28T17:57:44.019701,2185519443,0,,,,,,,,0.0,-0.0,-5.1140233140181525e+29
2025-12-28T17:57:44.022212,2185519443,6,70,0,0.0,1,-128,4351,0,,,
2025-12-28T17:57:44.122122,2219073881,0,,,,,,,,0.0,-0.0,-2.310719534516977e+33
2025-12-28T17:57:44.124664,2219073881,6,70,0,0.0,1,-128,4863,0,,,
2025-12-28T17:57:44.227253,2252628319,0,,,,,,,,0.0,-0.0,-4.836686321691953e+36
2025-12-28T17:57:44.229783,2252628319,6,70,0,0.0,1,-128,5119,0,,,
2025-12-28T17:57:44.334449,2286182758,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:44.336960,2286182758,6,70,0,0.0,1,-128,5631,0,,,
2025-12-28T17:57:44.431864,2319737196,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:44.434373,2319737196,6,70,0,0.0,1,-128,6143,0,,,
2025-12-28T17:57:44.628431,2353291635,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:44.630590,2353291635,6,70,0,0.0,1,-128,6399,0,,,
2025-12-28T17:57:44.642931,2386846074,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:44.645434,2386846074,6,70,0,0.0,1,-128,6911,0,,,
2025-12-28T17:57:44.737789,2420400512,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:44.740605,2420400512,6,70,0,0.0,1,-128,7167,0,,,
2025-12-28T17:57:44.847221,2453954951,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:44.850031,2453954951,6,70,0,0.0,1,-128,7679,0,,,
2025-12-28T17:57:44.941550,2487509389,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.043637,2521063826,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.046235,2521063826,6,70,0,0.0,1,-128,8191,0,,,
2025-12-28T17:57:45.146134,2554618265,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.148605,2554618265,6,70,0,0.0,1,-128,8703,0,,,
2025-12-28T17:57:45.248485,2588172703,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.250991,2588172703,6,70,0,0.0,1,-128,8959,0,,,
2025-12-28T17:57:45.353711,2621727143,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.356238,2621727143,6,70,0,0.0,1,-128,9215,0,,,
2025-12-28T17:57:45.453270,2655281580,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.455806,2655281580,6,70,0,0.0,1,-128,9471,0,,,
2025-12-28T17:57:45.555754,2688836019,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.558173,2688836019,6,70,0,0.0,1,-128,9727,0,,,
2025-12-28T17:57:45.658321,2722390457,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.660947,2722390457,6,70,0,0.0,1,-128,10239,0,,,
2025-12-28T17:57:45.761393,2755944896,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.763352,2755944896,6,70,0,0.0,1,-128,10495,0,,,
2025-12-28T17:57:45.869864,2789499334,0,,,,,,,,0.0,-0.0,0.0
2025-12-28T17:57:45.872725,2789499334,6,70,0,0.0,1,-128,10751,0,,,
2025-12-28T17:57:45.966672,2823053773,0,,,,,,,,0.0,-0.0,0.0
